Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case,Complete-Window Size,Detection-Window Size,Stable Period,MRID,Epsilon,Window Size,SW Step Size,ADWIN Step Size
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_lp,0.1,300.0,500.0,"[469, 1216]",[499],0.6666666666666666,30.0,00:00:03,3.75267729999996,0.0037526772999999,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise5_1000_lp,0.05,400.0,400.0,[600],[499],1.0,101.0,00:00:00,0.1339239999997516,0.0001339239999997,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_cb,,,,[447],[499],1.0,52.0,00:00:00,0.0130439000004116,1.3043900000411669e-05,200.0,200.0,50.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Swap_output_Swap,0.0001,100.0,700.0,[],"[999, 1999]",,,00:00:02,2.40562620000037,0.0024056262000003,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise20_1000_IRO,,,,[448],[499],1.0,51.0,00:00:00,0.0094711000001552,9.471100000155276e-06,400.0,400.0,20.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_ROI,0.05,300.0,400.0,"[480, 1180]",[499],0.6666666666666666,19.0,00:00:04,4.984077899999647,0.0049840778999996,,,,,,,,
LCDD,Ostovar,Composite_RIO_output_RIO,,,,[],"[999, 1999]",,,00:00:00,0.0663200000008146,6.632000000081462e-05,100.0,100.0,10.0,,,,,
Process Graph Metrics,Ostovar,Nested_ORI_output_ORI,0.0001,100.0,400.0,[],"[999, 1999]",,,00:00:25,25.053363200000604,0.0250533632000006,,,,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR,,,,[],"[999, 1999]",,,00:00:00,0.042452200000298,4.2452200000298034e-05,600.0,600.0,20.0,,,,,
Process Graph Metrics,Ostovar,Atomic_ParallelMove_output_ParallelMove_2,0.05,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.7336591000002954,0.0027336591000002,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise10_1000_cd,0.0001,200.0,700.0,[],[499],,,00:00:00,0.7666681999999128,0.0007666681999999,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Loop_output_Loop_2,0.05,400.0,700.0,[1027],"[999, 1999]",0.6666666666666666,28.0,00:00:03,3.1711633999993865,0.0031711633999993,,,,,,,,
Process Graph Metrics,Ostovar,Nested_OIR_output_OIR_2,0.05,100.0,500.0,[],"[999, 1999]",,,00:00:03,3.304320400000506,0.0033043204000005,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_IOR,,,,[447],[499],1.0,52.0,00:00:00,0.0162698000003729,1.6269800000372926e-05,100.0,100.0,100.0,,,,,
Process Graph Metrics,Ostovar,Composite_ORI_output_ORI_2,0.0001,400.0,700.0,[],"[999, 1999]",,,00:00:02,2.7128225999995266,0.0027128225999995,,,,,,,,
Process Graph Metrics,Ostovar,Composite_IOR_output_IOR_5,0.005,100.0,400.0,[],"[999, 1999]",,,00:00:02,2.9940268999998807,0.0029940268999998,,,,,,,,
Process Graph Metrics,Ostovar,Nested_IOR_output_IOR,0.05,200.0,700.0,[],"[999, 1999]",,,00:01:31,91.52582090000033,0.0915258209000003,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Skip_output_Skip,0.05,400.0,600.0,[],"[999, 1999]",,,00:00:01,1.632143900000301,0.0016321439000003,,,,,,,,
Process Graph Metrics,Ostovar,Composite_ROI_output_ROI,0.05,300.0,400.0,[],"[999, 1999]",,,00:00:01,1.8115136000005805,0.0018115136000005,,,,,,,,
Process Graph Metrics,Ostovar,Nested_IRO_output_IRO_2,0.1,100.0,500.0,[],"[999, 1999]",,,00:00:04,4.443690699999934,0.0044436906999999,,,,,,,,
LCDD,Ostovar,Nested_OIR_output_OIR_2,,,,"[204, 404, 606, 816]","[999, 1999]",0.3333333333333333,183.0,00:00:00,0.0442914000004748,4.429140000047482e-05,200.0,200.0,20.0,,,,,
Process Graph Metrics,Ostovar,Composite_IRO_output_IRO_5,0.0001,200.0,500.0,[],"[999, 1999]",,,00:00:03,3.003774700000577,0.0030037747000005,,,,,,,,
LCDD,Ostovar,Nested_RIO_output_RIO_2,,,,[],"[999, 1999]",,,00:00:00,0.045614800000294,4.561480000029405e-05,1200.0,1200.0,50.0,,,,,
LCDD,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence_2,,,,"[300, 603, 905]","[999, 1999]",0.4,94.0,00:00:00,0.0424189000004844,4.241890000048443e-05,300.0,300.0,200.0,,,,,
Process Graph Metrics,Ostovar,Composite_ORI_output_ORI,0.0001,100.0,500.0,[],"[999, 1999]",,,00:00:22,22.98763500000041,0.0229876350000004,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Substitute_output_Substitute,0.005,300.0,600.0,[],"[999, 1999]",,,00:00:01,1.855094700000336,0.0018550947000003,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise0_1000_sw,0.05,400.0,700.0,[],[499],,,00:00:00,0.5536861000000499,0.0005536861,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_ConditionalMove_output_ConditionalMove,0.05,100.0,500.0,[],"[999, 1999]",,,00:00:02,2.661666199999672,0.0026616661999996,,,,,,,,
LCDD,Ostovar,Composite_IRO_output_IRO,,,,[],"[999, 1999]",,,00:00:00,0.06431160000011,6.431160000011005e-05,200.0,200.0,200.0,,,,,
LCDD,Ostovar,Nested_ROI_output_ROI_2,,,,[600],"[999, 1999]",,,00:00:00,0.0368088000004718,3.680880000047182e-05,600.0,600.0,20.0,,,,,
Process Graph Metrics,Ostovar,Atomic_Frequency_output_Frequency,0.05,100.0,400.0,[],"[999, 1999]",,,00:00:01,1.668591199999355,0.0016685911999993,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise5_1000_re,,,,[447],[499],1.0,52.0,00:00:00,0.0171774000000368,1.717740000003687e-05,200.0,200.0,150.0,,,,,
LCDD,Ceravolo,sudden_trace_noise0_1000_IOR,,,,[],[499],,,00:00:00,0.0106907999997929,1.0690799999792944e-05,800.0,800.0,5.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR_5,0.1,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.6179364999998143,0.0026179364999998,,,,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_sw,0.0001,200.0,600.0,[],[499],,,00:00:00,0.62410219999947,0.0006241021999994,,,,,,,,
LCDD,Ceravolo,sudden_trace_noise10_1000_RIO,,,,[447],[499],1.0,52.0,00:00:00,0.0156987999998818,1.5698799999881886e-05,100.0,100.0,5.0,,,,,
Process Graph Metrics,Ceravolo,sudden_trace_noise15_1000_cp,0.1,400.0,400.0,[603],[499],1.0,104.0,00:00:00,0.2161853000006885,0.0002161853000006,,,,,,,,
Process Graph Metrics,Ostovar,Atomic_Loop_output_Loop_5,0.005,200.0,400.0,[],"[999, 1999]",,,00:00:02,2.5967667999993864,0.0025967667999993,,,,,,,,
LCDD,Ostovar,Atomic_ConditionalRemoval_output_ConditionalRemoval_2,,,,[802],"[999, 1999]",0.6666666666666666,197.0,00:00:00,0.0405067000001508,4.050670000015088e-05,800.0,800.0,150.0,,,,,
LCDD,Ostovar,Nested_ORI_output_ORI_5,,,,"[400, 800]","[999, 1999]",0.5,199.0,00:00:00,0.0479676000004474,4.796760000044742e-05,400.0,400.0,200.0,,,,,
Process Graph Metrics,Ostovar,Composite_OIR_output_OIR,0.005,400.0,700.0,[],"[999, 1999]",,,00:00:01,1.6594107999999324,0.0016594107999999,,,,,,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_lp,,,,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.2215470000001005,0.0002215470000001,,,,400.0,40.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_lp,,,,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.2215470000001005,0.0002215470000001,,,,400.0,80.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_lp,,,,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.2215470000001005,0.0002215470000001,,,,400.0,120.0,,,
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_lp,,,,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.2215470000001005,0.0002215470000001,,,,400.0,160.0,,,
